source_id,title,authors,publication_year,venue,doi,pmid,arxiv_id,other_identifier,source_url,pdf_url,local_path,access_date,license_type,license_url,usage_status,inclusion_status,inclusion_reason,exclusion_reason,expected_content_hash,source_type,study_type,population,intervention,comparator,outcome_notes,notes
oncology-gu-2026-stromal-derived-il-8-promotes,Stromal-Derived IL-8 Promotes M2 Macrophage Polarization via the RhoA/MRTF-A/SRF Transcriptional Axis to Impair CD8+ T Cell Cytotoxicity in Lung Cancer.,Xuyu Gu; Qiyu Fang; Jia Yu; Ting Yu; Huashan Shi; Kaiqi Jin; Lei Jiang; Wentian Zhang,2026,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",10.1002/advs.202508001,42460645,,PMC13373892,https://pmc.ncbi.nlm.nih.gov/articles/PMC13373892/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13373892.1/PMC13373892.1.pdf?md5=459876f2bc88632909d08432949b8388,PMC13373892.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:ca17dcdfed9b309110fb51c802ec902bb3caa9e5cc0d23e1906fb5f248837e14,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-wu-2026-efficacy-of-first-line-treatme,Efficacy of first-line treatment in driver gene-negative non-small cell lung cancer with liver metastases: a Bayesian network meta-analysis.,Weiqian Wu; Xiaoyu Guo; Xueqi Dong; Hongyuan Liang; Lingyun Zhang,2026,Frontiers in immunology,10.3389/fimmu.2026.1791664,42529281,,PMC13416637,https://pmc.ncbi.nlm.nih.gov/articles/PMC13416637/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13416637.1/PMC13416637.1.pdf?md5=458220684bfdeb03dc17c9a0b311e31a,PMC13416637.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:7e375ed1b6e52c1ac687b019faaf0188f931717d60a68a8982df19bcb2d393ef,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-goulielmaki-2026-peripheral-t-cell-receptor-rep,Peripheral T-Cell Receptor β Repertoire Dynamics Correlate with Response to Anti-PD-L1 Therapy in Non-Small Cell Lung Cancer.,Maria Goulielmaki; Sotirios P Fortis; Anastasia Xagara; Panagiota Batsaki; Theodoros Loupis; Giannis Vatsellas; Dimitrios M Vrachnos; Alexandra Voutsina; Filippos Koinis; Evangelia Chantzara; Katerina Oikonomaki; Stavroula Samara; Georgia Christopoulou; Pantelis Constantoulakis; Periklis Makrythanasis; Anna Koumarianou; Ioannis S Pateras; Vasilis Georgoulias; Athanasios Kotsakis; Constantin N Baxevanis; Angelos D Gritzapis,2026,Cancers,10.3390/cancers18142241,42512307,,PMC13406223,https://pmc.ncbi.nlm.nih.gov/articles/PMC13406223/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13406223.1/PMC13406223.1.pdf?md5=89562140111d6b2b0ac450389dcacb75,PMC13406223.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:d0b05959da4275e481ae35a1bf931540b2e14ff6152b6c2b04569b18a124ee7a,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-honda-2026-stratification-of-prognosis-in,Stratification of Prognosis in Pulmonary Pleomorphic Carcinoma Based on Integrated PD-L1 and Multiparametric Biomarker Analysis.,Yohei Honda; Shohei Shimajiri; Takehiko Manabe; Yukiko Nemoto; Rintaro Oyama; Natsumasa Nishizawa; Hiroki Matsumiya; Yusuke Nabe; Masaru Takenaka; Koji Kuroda; Fumihiro Tanaka; Hidetaka Uramoto,2026,Cancers,10.3390/cancers18142240,42512306,,PMC13406615,https://pmc.ncbi.nlm.nih.gov/articles/PMC13406615/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13406615.1/PMC13406615.1.pdf?md5=35b63002a8014c858539f9449ac3bae5,PMC13406615.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:e6d44f770fedb4195d78464207fce3fdbace374700983aa2026bebed69aa3c4a,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-zheng-2026-cisplatin-induced-rab27a-b-exo,Cisplatin-Induced Rab27A/B Exosomal PD-L1 Axis Suppresses Antitumor Immunity and Correlates with Poor 5-Year Survival in Lung Squamous Cell Carcinoma and Adenocarcinoma.,Jing-Quan Zheng; Chin-Hua You; Tung-Yu Tiong; Bo-Jung Chen; Jou-Chun Chou,2026,Current issues in molecular biology,10.3390/cimb48070697,42510937,,PMC13406751,https://pmc.ncbi.nlm.nih.gov/articles/PMC13406751/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13406751.1/PMC13406751.1.pdf?md5=2437b540f297bd2dcfb6ddf68ca3ed17,PMC13406751.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:914373a6d329212eaa4ffcfa09c35aadd274295581fc771d50c85bdda8d16723,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-alan-2026-crosstalk-between-opioids-and,Crosstalk Between Opioids and the Anti-Tumour Immune Checkpoint Axis.,Parsa Alan; Marie-Odile Parat,2026,"Current oncology (Toronto, Ont.)",10.3390/curroncol33070411,42505213,,PMC13408039,https://pmc.ncbi.nlm.nih.gov/articles/PMC13408039/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13408039.1/PMC13408039.1.pdf?md5=405e717794c8affd8c1a6cedaa056b04,PMC13408039.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:d1e7b0a5a8e55d7e15e67b5d23d33a7769fea3ea913b5b65be3cd47e6dc95915,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-demirkran-2026-prognostic-impact-of-the-syste,Prognostic Impact of the Systemic Immune-Inflammation Index According to Concurrent Chemotherapy Backbone in Stage III Non-Small Cell Lung Cancer.,Aykut Demirkıran; Murat Araz; Melek Karakurt Eryılmaz; Mustafa Karaağaç; Muhammed Muhiddin Er; Berrin Benli Yavuz; Mehmet Artaç,2026,"Current oncology (Toronto, Ont.)",10.3390/curroncol33070407,42505209,,PMC13409485,https://pmc.ncbi.nlm.nih.gov/articles/PMC13409485/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13409485.1/PMC13409485.1.pdf?md5=3cfdf79929d326456837349b411600f9,PMC13409485.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:f3b725466e67249459883236d6b52bcdd3461c8ba3526f9befe1637a37b737f4,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-yuan-2026-primary-and-acquired-resistanc,Primary and acquired resistance to immunotherapy in NSCLC.,Bo Yuan; Wenzhi Deng; Juan Luo; Yu Xin; Xiulin Jiang; Xinrong Liu; Quan Cai,2026,Frontiers in immunology,10.3389/fimmu.2026.1864819,42495623,,PMC13391837,https://pmc.ncbi.nlm.nih.gov/articles/PMC13391837/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13391837.1/PMC13391837.1.pdf?md5=fe28a717e766947c3eafcc6da52bcd05,PMC13391837.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:ff5de50128923386c89735f5a5ad640ed8c4f3127daa29316fa61383208b0222,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-buro-2026-metagenomic-and-metabolomic-co,Metagenomic and Metabolomic Correlates of Immunotherapy Response in Non-Small Cell Lung Cancer.,Acadia W Buro; Maria F Gomez; Yumi Kim; Nathan P Ward; Mark Umbarger; Lanying Ma; Ayin Vala; Stephanie Hogue; Wildson Viera Silva; Alexis Bailey; Christine M Pierce; Youngchul Kim; Gina M DeNicola; Doratha A Byrd; Lary A Robinson,2026,Research square,10.21203/rs.3.rs-10107631/v1,42466390,,PMC13370620,https://pmc.ncbi.nlm.nih.gov/articles/PMC13370620/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13370620.1/PMC13370620.1.pdf?md5=0f51f8c7ccd531343488cbf8e3ae1877,PMC13370620.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:a4c7b6cbf4882a767ffeacdaa605e5b9f1d745cdcfff5a4baecb28f5e4bf4a92,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-jin-2026-feasibility-study-of-intratumo,Feasibility Study of Intratumoral NRF2 Expression as a Predictive Biomarker for the Effectiveness of Immunotherapy in Patients with Non-Small Cell Lung Cancer Treated with PD-1 Inhibitor.,Yasuto Jin; Yukihisa Inoue; Hiroyuki Shimada; Tetsu Hara; Shohei Yamashita; Mio Yamamoto; Osamu Matsubara,2026,Cancers,10.3390/cancers18142202,42512269,,PMC13406819,https://pmc.ncbi.nlm.nih.gov/articles/PMC13406819/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13406819.1/PMC13406819.1.pdf?md5=3edf5b907bf40f7d05bdf37b635bfc0a,PMC13406819.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:7e2f9155c5305254a7c7378988d4599519875ebb1b468025a9d20c71db5011de,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-thrasher-2026-histone-methylation-and-chroma,Histone Methylation and Chromatin Remodeling in Non-Small Cell Lung Cancer: Mechanisms of Oncogenesis and Emerging Therapeutic Strategies.,A Josephine Thrasher; Omar Bushara; Amy Gladstein; Katherine R Doerig; Keren Adler; John Nathaniel Diehl; Sunil Singhal,2026,Biomedicines,10.3390/biomedicines14071529,42512002,,PMC13405803,https://pmc.ncbi.nlm.nih.gov/articles/PMC13405803/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13405803.1/PMC13405803.1.pdf?md5=ff41a40f2edeb492116c770d0977e783,PMC13405803.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:1f19b9e44bb66a8a7363df58dc9acdb227c2d834d453e1be09637d554fa72e91,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-tomechko-2026-fertility-treatment-using-assi,Fertility treatment using assisted reproductive technology during immune checkpoint inhibition: report of two cases.,Keri Tomechko; Tali Azenkot; Deirdre A Conway; Sandip Pravin Patel; H Irene Su,2026,The oncologist,10.1093/oncolo/oyag273,42458205,,PMC13387161,https://pmc.ncbi.nlm.nih.gov/articles/PMC13387161/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13387161.1/PMC13387161.1.pdf?md5=356670560234bd2f8be0f071f3d5a07a,PMC13387161.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:805621c0a77eb64da7c2952db66903d3086f0f6b3a5689e0a71c770d2c83470a,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
